OFFSET_X,OFFSET_Y,SSLOC_X,SSLOC_Y,SSLOC_Z,SRC_X,SRC_Y,SRC_Z,RCV_X,RCV_Y,RCV_Z
-1800,-300,13760,16919,1387,13075,16850,0,11275,16550,0
-1800,-300,13728,16902,1407,13225,16850,0,11425,16550,0
-1800,-300,13562,17178,1512,12775,16850,0,10975,16550,0
-1800,-300,13513,17141,1620,12475,16850,0,10675,16550,0
-1800,-300,13800,17251,1351,13375,17450,0,11575,17150,0
-1800,-300,13712,17276,1483,13225,17450,0,11425,17150,0
-1800,-300,13139,17164,2074,10675,17450,0,8875,17150,0
-1800,-300,13144,17362,1952,10825,18050,0,9025,17750,0
-1800,-300,13771,17366,1471,13825,17450,0,12025,17150,0
-1800,-300,13237,17152,2241,11425,16850,0,9625,16550,0
-1800,-300,13682,17328,1458,14125,17450,0,12325,17150,0
-1800,-300,13075,16596,1944,10225,18050,0,8425,17750,0
-1800,-300,13123,17186,2095,10825,16850,0,9025,16550,0
-1800,-300,13094,16756,2089,11875,18050,0,10075,17750,0
-1800,-300,13229,16754,1834,12325,18050,0,10525,17750,0
-1800,-300,13103,16880,2213,11725,18050,0,9925,17750,0
-1800,-300,13347,16499,1682,13225,17450,0,11425,17150,0
-1800,-300,14140,18381,1512,14875,18050,0,13075,17750,0
-1800,-300,13212,16618,1800,12925,18050,0,11125,17750,0
-1800,-300,13614,17773,1474,13075,18050,0,11275,17750,0
-1800,-300,13457,18170,1809,11125,18050,0,9325,17750,0
-1800,-300,13671,17865,1462,13675,18050,0,11875,17750,0
-1800,-300,13172,16786,2049,12025,18050,0,10225,17750,0
-1800,-300,13302,16821,2211,11875,17450,0,10075,17150,0
-1800,-300,13792,17592,1553,15175,18050,0,13375,17750,0
-1800,-300,13315,17162,2124,10375,17450,0,8575,17150,0
-1800,-300,13244,16824,1956,12175,18050,0,10375,17750,0
-1800,-300,13534,16860,1953,12025,17450,0,10225,17150,0
-1800,-300,13085,16737,1930,11575,18650,0,9775,18350,0
-1800,-300,13628,17655,1808,13225,18050,0,11425,17750,0
-1800,-300,13369,18161,1946,11125,18650,0,9325,18350,0
-1800,-300,14326,16606,1058,17125,18650,0,15325,18350,0
-1800,-300,13141,17354,1959,9025,18650,0,7225,18350,0
-1800,-300,13571,17929,1643,12325,18650,0,10525,18350,0
-1800,-300,13634,17508,1833,13075,18050,0,11275,17750,0
-1800,-300,13546,17465,1918,12925,18050,0,11125,17750,0
-1800,-300,13704,18269,1689,12925,18650,0,11125,18350,0
-1800,-300,13641,18163,1493,13375,18650,0,11575,18350,0
-1800,-300,14276,19259,1623,13525,19250,0,11725,18950,0
-1800,-300,13528,17481,1967,12775,18050,0,10975,17750,0
-1800,-300,13632,18263,1714,13075,18650,0,11275,18350,0
-1800,-300,14408,19282,1692,14125,19250,0,12325,18950,0
-1800,-300,13666,18145,1592,13225,18650,0,11425,18350,0
-1800,-300,13452,18172,1950,11275,18650,0,9475,18350,0
-1800,-300,13603,17462,1939,12625,18050,0,10825,17750,0
-1800,-300,14319,19067,1618,14575,19250,0,12775,18950,0
-1800,-300,13710,18180,1611,13675,18650,0,11875,18350,0
-1800,-300,13446,17806,1895,11425,18650,0,9625,18350,0
-1800,-300,13942,19069,2135,11425,19250,0,9625,18950,0
-1800,-300,14288,19562,1557,13375,19850,0,11575,19550,0
-1800,-300,14146,19424,1680,12925,19850,0,11125,19550,0
-1800,-300,13690,18162,1759,13525,18650,0,11725,18350,0
-1800,-300,13653,18131,1528,14425,18650,0,12625,18350,0
-1800,-300,14501,19649,1556,14875,19850,0,13075,19550,0
-1800,-300,14469,19556,1534,14275,19850,0,12475,19550,0
-1800,-300,13542,18491,1728,13075,19250,0,11275,18950,0
-1800,-300,14065,18034,1536,15025,19250,0,13225,18950,0
-1800,-300,13335,17407,1901,12175,18650,0,10375,18350,0
-1800,-300,14117,17776,1272,14875,19850,0,13075,19550,0
-1800,-300,13612,18191,1629,13975,18650,0,12175,18350,0
-1800,-300,13384,17497,1931,11875,18650,0,10075,18350,0
-1800,-300,13362,17484,1871,12475,18650,0,10675,18350,0
-1800,-300,13574,18454,1781,12925,19250,0,11125,18950,0
-1800,-300,14109,19116,1770,13825,19850,0,12025,19550,0
-1800,-300,13599,18428,1695,13525,19250,0,11725,18950,0
-1800,-300,13726,18461,1684,13825,19250,0,12025,18950,0
-1800,-300,13373,17299,1960,10975,18650,0,9175,18350,0
-1800,-300,13606,18510,1861,13375,19250,0,11575,18950,0
-1800,-300,13342,17537,2017,12025,18650,0,10225,18350,0
-1800,-300,14228,19624,2075,12325,20450,0,10525,20150,0
-1800,-300,13395,17439,1837,12325,18650,0,10525,18350,0
-1800,-300,13601,18634,1851,11575,19850,0,9775,19550,0
-1800,-300,13539,18599,1863,11425,19850,0,9625,19550,0
-1800,-300,14157,19604,2140,12175,20450,0,10375,20150,0
-1800,-300,14014,18977,1931,13675,19850,0,11875,19550,0
-1800,-300,13898,19176,1921,13225,20450,0,11425,20150,0
-1800,-300,13639,18672,1939,12625,19850,0,10825,19550,0
-1800,-300,14067,19302,2150,12625,20450,0,10825,20150,0
-1800,-300,14038,19566,2262,12025,20450,0,10225,20150,0
-1800,-300,13572,18880,2114,11425,20450,0,9625,20150,0
-1800,-300,13609,18478,1953,13225,19250,0,11425,18950,0
-1800,-300,13687,18883,1873,13525,20450,0,11725,20150,0
-1800,-300,13908,19059,2058,12925,20450,0,11125,20150,0
-1800,-300,13899,19121,1998,13075,20450,0,11275,20150,0
-1800,-300,13620,18999,2190,10225,20450,0,8425,20150,0
-1800,-300,13989,19538,2294,11875,20450,0,10075,20150,0
-1800,-300,13610,18767,1851,13975,20450,0,12175,20150,0
-1800,-300,13922,19160,2201,12775,20450,0,10975,20150,0
-1800,-300,13625,18753,2023,12325,19850,0,10525,19550,0
-1800,-300,13987,19522,2255,11725,20450,0,9925,20150,0
-1800,-300,13893,19466,2311,11425,20450,0,9625,20150,0
-1800,-300,13654,18776,2004,13375,20450,0,11575,20150,0
-1800,-300,13601,18736,1995,13675,20450,0,11875,20150,0
-1800,-300,13770,19219,2136,12775,21050,0,10975,20750,0
-1800,-300,13503,18467,1856,11875,19250,0,10075,18950,0
-1800,-300,13846,19081,2097,12475,21050,0,10675,20750,0
-1800,-300,13708,18671,2108,13525,19850,0,11725,19550,0
-1800,-300,13787,19138,2177,12625,21050,0,10825,20750,0
-1800,-300,13905,19170,2229,12325,21050,0,10525,20750,0
-1800,-300,14110,19697,2268,11125,21050,0,9325,20750,0
-1800,-300,13671,18906,2111,12925,21050,0,11125,20750,0
-1800,-300,14174,19582,2334,11725,21050,0,9925,20750,0
-1800,-300,13650,18679,2114,13225,20450,0,11425,20150,0
-1800,-300,14075,19476,2397,12175,21050,0,10375,20750,0
-1800,-300,14130,19526,2336,11575,21050,0,9775,20750,0
-1800,-300,14081,19476,2238,11275,21050,0,9475,20750,0
-1800,-300,14003,19410,2413,12025,21050,0,10225,20750,0
-1800,-300,13752,18872,2072,9775,20450,0,7975,20150,0
-1800,-300,14079,19497,2364,11425,21050,0,9625,20750,0
-1800,-300,13950,19390,2436,11875,21050,0,10075,20750,0
-1800,-300,14056,19628,2278,10225,21650,0,8425,21350,0
-1800,-300,14087,19651,2282,10375,21650,0,8575,21350,0
-1500,-300,13149,16795,2222,7375,14450,0,5875,14150,0
-1500,-300,14122,16490,1175,13825,15650,0,12325,15350,0
-1500,-300,12762,16075,2208,16975,15050,0,15475,14750,0
-1500,-300,14472,16898,2171,16825,16250,0,15325,15950,0
-1500,-300,13477,17124,1442,12325,15650,0,10825,15350,0
-1500,-300,13184,17089,1916,11875,16250,0,10375,15950,0
-1500,-300,12911,16065,1600,11875,16850,0,10375,16550,0
-1500,-300,13163,16370,1665,12775,16850,0,11275,16550,0
-1500,-300,13180,16367,1799,12475,16850,0,10975,16550,0
-1500,-300,13102,16184,1846,12025,16850,0,10525,16550,0
-1500,-300,13129,16217,1825,12325,16850,0,10825,16550,0
-1500,-300,13338,17060,1870,11875,16850,0,10375,16550,0
-1500,-300,13783,17014,1459,13225,16850,0,11725,16550,0
-1500,-300,13033,16389,1838,9325,17450,0,7825,17150,0
-1500,-300,13421,17194,1796,12025,16850,0,10525,16550,0
-1500,-300,13727,17051,1540,13075,16850,0,11575,16550,0
-1500,-300,13113,17155,2044,10375,17450,0,8875,17150,0
-1500,-300,13069,16859,2099,11575,17450,0,10075,17150,0
-1500,-300,13224,16532,1650,13525,17450,0,12025,17150,0
-1500,-300,13115,17179,2138,10525,17450,0,9025,17150,0
-1500,-300,13575,17236,1637,12625,16850,0,11125,16550,0
-1500,-300,13559,17149,1698,12475,16850,0,10975,16550,0
-1500,-300,13376,17278,1655,12475,17450,0,10975,17150,0
-1500,-300,13816,17155,1449,13375,17450,0,11875,17150,0
-1500,-300,13850,18911,1715,12625,18050,0,11125,17750,0
-1500,-300,13078,16656,1824,9925,18050,0,8425,17750,0
-1500,-300,13325,16555,1690,13225,17450,0,11725,17150,0
-1500,-300,13139,17378,2007,10675,18050,0,9175,17750,0
-1500,-300,13127,16956,2237,10825,17450,0,9325,17150,0
-1500,-300,13079,16777,2154,11725,18050,0,10225,17750,0
-1500,-300,14268,18588,1373,14725,18050,0,13225,17750,0
-1500,-300,14328,18561,1549,15175,18050,0,13675,17750,0
-1500,-300,13197,16579,1602,13075,18050,0,11575,17750,0
-1500,-300,13700,17244,1386,13525,17450,0,12025,17150,0
-1500,-300,13373,17967,1838,13225,17450,0,11725,17150,0
-1500,-300,13497,17512,1661,12625,18050,0,11125,17750,0
-1500,-300,13700,17771,1459,13225,18050,0,11725,17750,0
-1500,-300,13707,17790,1511,13075,18050,0,11575,17750,0
-1500,-300,13467,17501,1710,12475,18050,0,10975,17750,0
-1500,-300,13960,18697,1627,15175,18050,0,13675,17750,0
-1500,-300,14156,18572,1514,14875,18050,0,13375,17750,0
-1500,-300,13869,17574,1381,14875,18050,0,13375,17750,0
-1500,-300,13424,17409,1655,12775,18050,0,11275,17750,0
-1500,-300,13212,17381,1966,10825,18050,0,9325,17750,0
-1500,-300,13298,16742,1901,12175,18050,0,10675,17750,0
-1500,-300,13321,16780,1858,12325,18050,0,10825,17750,0
-1500,-300,13645,18013,1547,14125,18050,0,12625,17750,0
-1500,-300,13234,16777,2114,11875,18050,0,10375,17750,0
-1500,-300,13488,17315,1736,13225,18050,0,11725,17750,0
-1500,-300,13316,16776,2140,12025,18050,0,10525,17750,0
-1500,-300,13379,17671,1711,12175,18650,0,10675,18350,0
-1500,-300,13508,18246,1595,12625,18650,0,11125,18350,0
-1500,-300,13065,16659,1912,11575,18650,0,10075,18350,0
-1500,-300,14138,19317,1702,13975,18650,0,12475,18350,0
-1500,-300,13081,16732,2043,11275,18650,0,9775,18350,0
-1500,-300,13096,16627,1820,11425,18650,0,9925,18350,0
-1500,-300,14208,19486,3001,16225,18050,0,14725,17750,0
-1500,-300,13115,16687,1823,12475,18650,0,10975,18350,0
-1500,-300,13155,17382,2009,8875,18650,0,7375,18350,0
-1500,-300,13697,18170,1650,13225,18650,0,11725,18350,0
-1500,-300,13601,17495,2027,12625,18050,0,11125,17750,0
-1500,-300,13471,18176,1972,11125,18650,0,9625,18350,0
-1500,-300,13686,18180,1551,13375,18650,0,11875,18350,0
-1500,-300,13691,18194,1648,13675,18650,0,12175,18350,0
-1500,-300,13503,17350,1632,13225,18650,0,11725,18350,0
-1500,-300,14313,19242,1670,13675,19250,0,12175,18950,0
-1500,-300,14324,19190,1576,13825,19250,0,12325,18950,0
-1500,-300,13734,18114,1583,13975,18650,0,12475,18350,0
-1500,-300,13825,17496,1411,14725,18050,0,13225,17750,0
-1500,-300,13631,18416,1906,12475,18650,0,10975,18350,0
-1500,-300,13421,18434,1724,12325,19250,0,10825,18950,0
-1500,-300,13453,17929,2023,10525,18650,0,9025,18350,0
-1500,-300,14275,18593,1593,15325,19250,0,13825,18950,0
-1500,-300,13581,18174,1808,13525,18650,0,12025,18350,0
-1500,-300,13331,17695,2059,10375,18650,0,8875,18350,0
-1500,-300,14161,18055,1549,15025,19250,0,13525,18950,0
-1500,-300,13541,18443,1643,13225,19250,0,11725,18950,0
-1500,-300,13810,18596,1634,13825,19250,0,12325,18950,0
-1500,-300,13381,17413,1991,12025,18650,0,10525,18350,0
-1500,-300,13562,18519,1777,13075,19250,0,11575,18950,0
-1500,-300,13466,17435,1908,12175,18650,0,10675,18350,0
-1500,-300,14253,19444,1706,13225,19850,0,11725,19550,0
-1500,-300,13996,18708,1771,13675,19250,0,12175,18950,0
-1500,-300,13146,16701,1961,12325,18650,0,10825,18350,0
-1500,-300,13586,18499,1840,12925,19250,0,11425,18950,0
-1500,-300,14503,19558,1612,14575,19850,0,13075,19550,0
-1500,-300,13940,17945,1552,14725,19250,0,13225,18950,0
-1500,-300,13391,17523,2042,11725,18650,0,10225,18350,0
-1500,-300,13573,18370,1692,13525,19250,0,12025,18950,0
-1500,-300,14338,18472,1468,15925,19850,0,14425,19550,0
-1500,-300,13621,18464,1866,12775,19250,0,11275,18950,0
-1500,-300,13466,18550,1740,12175,19850,0,10675,19550,0
-1500,-300,14011,18027,1231,13375,19850,0,11875,19550,0
-1500,-300,14134,19030,1758,13825,19850,0,12325,19550,0
-1500,-300,13850,18910,1730,13525,19850,0,12025,19550,0
-1500,-300,13625,18428,1854,13375,19250,0,11875,18950,0
-1500,-300,13818,18754,1794,13375,19850,0,11875,19550,0
-1500,-300,13521,18601,1869,11125,19850,0,9625,19550,0
-1500,-300,14290,19657,2104,12325,20450,0,10825,20150,0
-1500,-300,13483,17398,1885,13075,18050,0,11575,17750,0
-1500,-300,13669,18699,1879,13675,19850,0,12175,19550,0
-1500,-300,14188,19432,2051,12025,20450,0,10525,20150,0
-1500,-300,13654,18939,2045,12175,19850,0,10675,19550,0
-1500,-300,14056,18108,1465,14275,19850,0,12775,19550,0
-1500,-300,13503,18469,1922,11425,19850,0,9925,19550,0
-1500,-300,14000,18986,1710,13675,20450,0,12175,20150,0
-1500,-300,13997,18245,1531,13975,19850,0,12475,19550,0
-1500,-300,13904,19173,2059,13075,20450,0,11575,20150,0
-1500,-300,13967,19122,2081,12925,20450,0,11425,20150,0
-1500,-300,14043,19564,2277,11725,20450,0,10225,20150,0
-1500,-300,14043,19578,2317,11875,20450,0,10375,20150,0
-1500,-300,14027,19551,2235,11575,20450,0,10075,20150,0
-1500,-300,13574,18874,2125,11125,20450,0,9625,20150,0
-1500,-300,13969,19068,2137,12775,20450,0,11275,20150,0
-1500,-300,13581,18653,2161,12025,19250,0,10525,18950,0
-1500,-300,13610,18895,2113,11275,20450,0,9775,20150,0
-1500,-300,13990,19523,2252,11425,20450,0,9925,20150,0
-1500,-300,13992,19697,2145,11575,21050,0,10075,20750,0
-1500,-300,13672,18611,2058,13525,19850,0,12025,19550,0
-1500,-300,13606,18741,1891,13675,20450,0,12175,20150,0
-1500,-300,13964,19188,2260,12625,20450,0,11125,20150,0
-1500,-300,13912,19284,2111,12775,21050,0,11275,20750,0
-1500,-300,13668,18671,2083,10825,19850,0,9325,19550,0
-1500,-300,14027,19771,2186,11575,21650,0,10075,21350,0
-1500,-300,13285,17497,2032,12325,18650,0,10825,18350,0
-1500,-300,14237,19630,2286,11575,21050,0,10075,20750,0
-1500,-300,13648,18897,2194,10975,19850,0,9475,19550,0
-1500,-300,14154,19742,2305,11125,21050,0,9625,20750,0
-1500,-300,13744,18948,2137,12325,21050,0,10825,20750,0
-1500,-300,13648,18897,2187,12175,21050,0,10675,20750,0
-1500,-300,14069,19499,2454,12025,21050,0,10525,20750,0
-1500,-300,13801,19095,2078,12625,21050,0,11125,20750,0
-1500,-300,14123,19563,2406,11425,21050,0,9925,20750,0
-1500,-300,13748,19012,2151,12475,21050,0,10975,20750,0
-1500,-300,13813,18915,2110,9775,20450,0,8275,20150,0
-1500,-300,14062,19522,2436,11275,21050,0,9775,20750,0
-1500,-300,14104,19532,2358,10675,21650,0,9175,21350,0
-1500,-300,14112,19715,2324,10225,21650,0,8725,21350,0
-1500,-300,14034,19625,2328,9925,21650,0,8425,21350,0
-1500,-300,14069,19646,2321,10075,21650,0,8575,21350,0
-1500,-300,13702,18812,2294,13075,20450,0,11575,20150,0
-1200,-300,13913,16343,1263,13225,15650,0,12025,15350,0
-1200,-300,14222,16527,1157,13375,15650,0,12175,15350,0
-1200,-300,13032,15803,1793,12625,16250,0,11425,15950,0
-1200,-300,13946,16062,1366,13675,16250,0,12475,15950,0
-1200,-300,13100,17089,2076,11575,16250,0,10375,15950,0
-1200,-300,12922,16045,1575,11425,16850,0,10225,16550,0
-1200,-300,12978,16240,1661,12175,16850,0,10975,16550,0
-1200,-300,12965,16075,1646,11725,16850,0,10525,16550,0
-1200,-300,13023,16254,1603,12325,16850,0,11125,16550,0
-1200,-300,13003,16086,1619,11875,16850,0,10675,16550,0
-1200,-300,13168,17191,1909,11725,16250,0,10525,15950,0
-1200,-300,13039,16226,1640,12025,16850,0,10825,16550,0
-1200,-300,13192,16391,1773,12625,16850,0,11425,16550,0
-1200,-300,13153,16388,1573,12925,16850,0,11725,16550,0
-1200,-300,14090,17177,1356,14725,16850,0,13525,16550,0
-1200,-300,13936,16819,1421,13825,16850,0,12625,16550,0
-1200,-300,13719,17710,1356,13225,16850,0,12025,16550,0
-1200,-300,13386,17062,1860,11725,16850,0,10525,16550,0
-1200,-300,13734,16760,1534,13375,16850,0,12175,16550,0
-1200,-300,13190,17073,2042,11275,16850,0,10075,16550,0
-1200,-300,13199,17062,2073,11425,16850,0,10225,16550,0
-1200,-300,13964,17171,1373,14575,16850,0,13375,16550,0
-1200,-300,13830,17590,1399,13525,16850,0,12325,16550,0
-1200,-300,13574,16759,1662,13675,16850,0,12475,16550,0
-1200,-300,13712,17264,1455,12625,16850,0,11425,16550,0
-1200,-300,13838,16901,1526,13225,16850,0,12025,16550,0
-1200,-300,13214,17056,2083,11575,16850,0,10375,16550,0
-1200,-300,13478,17193,1780,11875,16850,0,10675,16550,0
-1200,-300,13570,17164,1732,12175,16850,0,10975,16550,0
-1200,-300,13017,16417,1689,11125,17450,0,9925,17150,0
-1200,-300,13601,17262,1680,12325,16850,0,11125,16550,0
-1200,-300,13184,17151,2192,10675,16850,0,9475,16550,0
-1200,-300,13218,16773,2127,10375,16850,0,9175,16550,0
-1200,-300,13232,16513,1566,13525,17450,0,12325,17150,0
-1200,-300,13160,16449,1597,13675,17450,0,12475,17150,0
-1200,-300,14088,17018,1316,14275,17450,0,13075,17150,0
-1200,-300,14578,19058,1526,16375,17450,0,15175,17150,0
-1200,-300,13567,16764,1571,12175,17450,0,10975,17150,0
-1200,-300,14604,18426,1086,16675,17450,0,15475,17150,0
-1200,-300,13403,17284,1725,12175,17450,0,10975,17150,0
-1200,-300,13435,17154,1617,12625,17450,0,11425,17150,0
-1200,-300,13863,17155,1474,13375,17450,0,12175,17150,0
-1200,-300,13106,16854,2101,11425,17450,0,10225,17150,0
-1200,-300,13119,17162,2066,10225,17450,0,9025,17150,0
-1200,-300,13377,16911,1823,11875,17450,0,10675,17150,0
-1200,-300,13498,17185,1792,12025,16850,0,10825,16550,0
-1200,-300,13477,16703,1682,12625,17450,0,11425,17150,0
-1200,-300,13132,16862,2090,11575,17450,0,10375,17150,0
-1200,-300,13371,17289,1736,12025,17450,0,10825,17150,0
-1200,-300,13192,17161,2063,11125,17450,0,9925,17150,0
-1200,-300,13504,17956,1672,11575,17450,0,10375,17150,0
-1200,-300,13323,16554,1843,13075,17450,0,11875,17150,0
-1200,-300,13514,16724,1626,12775,17450,0,11575,17150,0
-1200,-300,13274,17162,2057,9925,17450,0,8725,17150,0
-1200,-300,13228,16968,2208,10675,17450,0,9475,17150,0
-1200,-300,13142,16782,2200,11575,18050,0,10375,17750,0
-1200,-300,13395,16645,1624,12475,18050,0,11275,17750,0
-1200,-300,13215,16547,1735,12925,18050,0,11725,17750,0
-1200,-300,13557,17777,1694,12025,18050,0,10825,17750,0
-1200,-300,13461,17426,1708,12775,18050,0,11575,17750,0
-1200,-300,13533,17505,1740,12325,18050,0,11125,17750,0
-1200,-300,13640,17664,1646,12925,18050,0,11725,17750,0
-1200,-300,14176,18439,1527,14575,18050,0,13375,17750,0
-1200,-300,13493,17639,1799,12175,18050,0,10975,17750,0
-1200,-300,13386,16701,1794,12325,18050,0,11125,17750,0
-1200,-300,14407,18222,1671,15175,18050,0,13975,17750,0
-1200,-300,14177,18378,1522,14425,18050,0,13225,17750,0
-1200,-300,13755,17786,1549,13075,18050,0,11875,17750,0
-1200,-300,14352,18478,1523,14875,18050,0,13675,17750,0
-1200,-300,13526,17406,1694,12625,18050,0,11425,17750,0
-1200,-300,14387,17812,1783,15625,18050,0,14425,17750,0
-1200,-300,13267,17586,2000,10825,18050,0,9625,17750,0
-1200,-300,13615,17936,1469,13375,18050,0,12175,17750,0
-1200,-300,13209,17388,2008,10675,18050,0,9475,17750,0
-1200,-300,13208,16778,2232,11725,18050,0,10525,17750,0
-1200,-300,13699,17874,1531,13225,18050,0,12025,17750,0
-1200,-300,13273,16702,2050,11875,18050,0,10675,17750,0
-1200,-300,13450,18329,1860,10825,18050,0,9625,17750,0
-1200,-300,13104,16988,2241,8125,18050,0,6925,17750,0
-1200,-300,14359,16994,1434,16225,18050,0,15025,17750,0
-1200,-300,13159,16663,1966,9925,18050,0,8725,17750,0
-1200,-300,13366,16733,1953,12025,18050,0,10825,17750,0
-1200,-300,14102,18409,1573,14725,18050,0,13525,17750,0
-1200,-300,14041,17575,1455,15025,18050,0,13825,17750,0
-1200,-300,13929,18481,1540,14875,18050,0,13675,17750,0
-1200,-300,13706,17937,1490,13675,18050,0,12475,17750,0
-1200,-300,13490,18318,1778,13075,18050,0,11875,17750,0
-1200,-300,13981,17648,1579,14875,18050,0,13675,17750,0
-1200,-300,13920,17895,1568,14275,18050,0,13075,17750,0
-1200,-300,13089,16641,1783,12775,18650,0,11575,18350,0
-1200,-300,14167,18651,1507,13525,18650,0,12325,18350,0
-1200,-300,13798,18821,1714,13375,18650,0,12175,18350,0
-1200,-300,13494,18370,1685,12175,18650,0,10975,18350,0
-1200,-300,13518,18371,1672,12325,18650,0,11125,18350,0
-1200,-300,14259,18292,1453,13825,18650,0,12625,18350,0
-1200,-300,13579,18164,1530,12925,18650,0,11725,18350,0
-1200,-300,14433,19220,1668,15175,18650,0,13975,18350,0
-1200,-300,13556,18252,1636,12475,18650,0,11275,18350,0
-1200,-300,13302,17559,1791,12025,18650,0,10825,18350,0
-1200,-300,13583,18163,1565,12775,18650,0,11575,18350,0
-1200,-300,13376,17889,1803,11425,18650,0,10225,18350,0
-1200,-300,13330,17984,1966,10675,18650,0,9475,18350,0
-1200,-300,13193,17551,2061,9325,18650,0,8125,18350,0
-1200,-300,13738,18192,1660,13225,18650,0,12025,18350,0
-1200,-300,13676,18190,1592,13375,18650,0,12175,18350,0
-1200,-300,13298,18031,2074,13075,18650,0,11875,18350,0
-1200,-300,13947,17701,1387,15025,18650,0,13825,18350,0
-1200,-300,13552,17517,1723,12475,18050,0,11275,17750,0
-1200,-300,13127,16620,1907,11275,18650,0,10075,18350,0
-1200,-300,13127,16672,1863,10825,18650,0,9625,18350,0
-1200,-300,13795,18824,2777,16225,18050,0,15025,17750,0
-1200,-300,14296,18570,1618,15325,19250,0,14125,18950,0
-1200,-300,14361,18536,1570,15475,19250,0,14275,18950,0
-1200,-300,13416,18001,1935,10825,18650,0,9625,18350,0
-1200,-300,14330,18470,1533,15775,19250,0,14575,18950,0
-1200,-300,13158,16710,2016,11125,18650,0,9925,18350,0
-1200,-300,13684,18117,1620,13675,18650,0,12475,18350,0
-1200,-300,14345,18319,1599,14275,19250,0,13075,18950,0
-1200,-300,13711,18136,1540,13975,18650,0,12775,18350,0
-1200,-300,13923,17851,1391,14575,19250,0,13375,18950,0
-1200,-300,13710,18207,1776,13525,18650,0,12325,18350,0
-1200,-300,13896,18621,1590,13825,19250,0,12625,18950,0
-1200,-300,13404,18416,1775,11875,19250,0,10675,18950,0
-1200,-300,13857,18685,1702,13375,19250,0,12175,18950,0
-1200,-300,13920,18783,1743,13225,19250,0,12025,18950,0
-1200,-300,14195,18065,1486,15475,19250,0,14275,18950,0
-1200,-300,13621,18480,1624,13225,19250,0,12025,18950,0
-1200,-300,13472,18493,1747,12475,19250,0,11275,18950,0
-1200,-300,13665,18142,1612,14125,18650,0,12925,18350,0
-1200,-300,14031,18213,1858,14875,19250,0,13675,18950,0
-1200,-300,13500,18467,1731,12325,19250,0,11125,18950,0
-1200,-300,14105,19441,1877,12475,19850,0,11275,19550,0
-1200,-300,13820,17860,1476,14425,19250,0,13225,18950,0
-1200,-300,14120,18997,1758,14125,19850,0,12925,19550,0
-1200,-300,14023,19052,1694,13525,19850,0,12325,19550,0
-1200,-300,13590,18441,1760,13075,19250,0,11875,18950,0
-1200,-300,14170,18954,1689,13825,19850,0,12625,19550,0
-1200,-300,13668,18409,1782,12925,19250,0,11725,18950,0
-1200,-300,13442,18531,1825,11875,19850,0,10675,19550,0
-1200,-300,14059,18272,1526,14125,19850,0,12925,19550,0
-1200,-300,13954,18147,1484,13975,19850,0,12775,19550,0
-1200,-300,14155,19699,1859,12325,20450,0,11125,20150,0
-1200,-300,13563,18639,1751,12325,19850,0,11125,19550,0
-1200,-300,13474,18564,1823,12025,19850,0,10825,19550,0
-1200,-300,14326,19503,2020,12175,20450,0,10975,20150,0
-1200,-300,13632,18507,1908,12775,19250,0,11575,18950,0
-1200,-300,13667,18678,1795,13675,19850,0,12475,19550,0
-1200,-300,13725,18711,1801,13375,19850,0,12175,19550,0
-1200,-300,13381,17486,2062,9175,18650,0,7975,18350,0
-1200,-300,13403,18091,2046,10375,19250,0,9175,18950,0
-1200,-300,13528,18621,1921,10975,19850,0,9775,19550,0
-1200,-300,14221,19471,2149,12025,20450,0,10825,20150,0
-1200,-300,14109,19593,2208,11575,20450,0,10375,20150,0
-1200,-300,13801,19138,2021,12475,20450,0,11275,20150,0
-1200,-300,13624,18800,1872,13075,20450,0,11875,20150,0
-1200,-300,14047,19566,2262,11425,20450,0,10225,20150,0
-1200,-300,13676,18572,1976,13525,19850,0,12325,19550,0
-1200,-300,13965,19043,2039,12925,20450,0,11725,20150,0
-1200,-300,14114,19423,2223,11725,20450,0,10525,20150,0
-1200,-300,13644,18750,1853,13375,20450,0,12175,20150,0
-1200,-300,13954,19004,2110,12775,20450,0,11575,20150,0
-1200,-300,13618,18896,2101,10975,20450,0,9775,20150,0
-1200,-300,14003,19542,2277,11275,20450,0,10075,20150,0
-1200,-300,13612,18650,1971,13825,19850,0,12625,19550,0
-1200,-300,14046,19737,2086,11425,21050,0,10225,20750,0
-1200,-300,14092,19771,2067,11575,21050,0,10375,20750,0
-1200,-300,13558,18647,2044,10375,19850,0,9175,19550,0
-1200,-300,13519,18791,2072,8725,20450,0,7525,20150,0
-1200,-300,14081,19670,2136,12025,21050,0,10825,20750,0
-1200,-300,13519,18606,1997,9175,20450,0,7975,20150,0
-1200,-300,13958,19090,2250,12625,20450,0,11425,20150,0
-1200,-300,13643,18737,2058,13225,20450,0,12025,20150,0
-1200,-300,13651,18947,2139,11125,20450,0,9925,20150,0
-1200,-300,13712,18984,2074,12475,21050,0,11275,20750,0
-1200,-300,14042,19768,2177,11275,21650,0,10075,21350,0
-1200,-300,13829,19154,2151,12625,21050,0,11425,20750,0
-1200,-300,14024,19774,2268,11425,21650,0,10225,21350,0
-1200,-300,13985,19700,2207,11125,21650,0,9925,21350,0
-1200,-300,13696,18540,2128,10975,19850,0,9775,19550,0
-1200,-300,14145,19544,2255,10975,21050,0,9775,20750,0
-1200,-300,13610,18847,2151,12175,21050,0,10975,20750,0
