OFFSET_X,OFFSET_Y,SSLOC_X,SSLOC_Y,SSLOC_Z,SRC_X,SRC_Y,SRC_Z,RCV_X,RCV_Y,RCV_Z
-2100,-300,13981,19443,2810,10075,21050,0,7975,20750,0
-2100,-300,13845,19662,2280,10525,21650,0,8425,21350,0
-2100,-300,13749,19515,2282,10075,21650,0,7975,21350,0
-2100,-300,13769,19523,2390,10375,21650,0,8275,21350,0
-2100,-300,13662,19341,2404,9775,21650,0,7675,21350,0
-2100,-300,13701,19408,2413,9925,21650,0,7825,21350,0
-2100,-300,13908,19497,2278,10375,21650,0,8275,21350,0
-2100,-300,14009,19760,2287,10225,21650,0,8125,21350,0
-2100,-300,13686,17912,2732,8575,21050,0,6475,20750,0
-2100,-300,13679,17929,2794,9775,19850,0,7675,19550,0
-2100,-300,13917,19767,2342,10525,22250,0,8425,21950,0
-2100,-300,13822,19554,2472,10225,22250,0,8125,21950,0
-2100,-300,13804,19514,2465,10075,22250,0,7975,21950,0
-2100,-300,13952,19551,2513,9775,21650,0,7675,21350,0
-2100,-300,13874,19695,2350,10375,22250,0,8275,21950,0
-2100,-300,13840,18944,2734,9925,20450,0,7825,20150,0
-2100,-300,14188,19353,3041,8575,21050,0,6475,20750,0
-2100,-300,14006,19313,3016,8275,21050,0,6175,20750,0
-2100,-300,14144,19438,2820,10225,21050,0,8125,20750,0
-2100,-300,14168,19636,3049,7975,22850,0,5875,22550,0
-2100,-300,14331,19640,3026,8125,22850,0,6025,22550,0
-2100,-300,14014,19669,2507,10075,21650,0,7975,21350,0
-1800,-300,12782,17061,1970,7075,13850,0,5275,13550,0
-1800,-300,13882,17700,1069,14575,15650,0,12775,15350,0
-1800,-300,13221,16521,2390,8725,16250,0,6925,15950,0
-1800,-300,12931,16612,1817,9475,17450,0,7675,17150,0
-1800,-300,12875,16430,1689,8575,17450,0,6775,17150,0
-1800,-300,12932,16436,1624,9625,17450,0,7825,17150,0
-1800,-300,12908,16248,1550,9775,17450,0,7975,17150,0
-1800,-300,13525,18059,1334,13375,16850,0,11575,16550,0
-1800,-300,13000,16199,1736,9025,17450,0,7225,17150,0
-1800,-300,12923,15931,2088,8275,17450,0,6475,17150,0
-1800,-300,13118,17461,1885,9475,18650,0,7675,18350,0
-1800,-300,13902,17895,1361,14725,19850,0,12925,19550,0
-1800,-300,13206,17819,2118,8725,19250,0,6925,18950,0
-1800,-300,13310,16351,2738,7225,18050,0,5425,17750,0
-1800,-300,13458,18480,2101,9175,19850,0,7375,19550,0
-1800,-300,13562,18381,2262,9025,19850,0,7225,19550,0
-1800,-300,13775,19492,2178,10525,21650,0,8725,21350,0
-1800,-300,13741,19344,2226,9775,21050,0,7975,20750,0
-1800,-300,13782,19544,2350,10075,21650,0,8275,21350,0
-1800,-300,13620,19300,2299,9325,21650,0,7525,21350,0
-1800,-300,13666,19371,2306,9475,21650,0,7675,21350,0
-1800,-300,13704,19378,2450,9625,21650,0,7825,21350,0
-1800,-300,13726,19406,2472,9775,21650,0,7975,21350,0
-1800,-300,13801,19494,2451,9475,21050,0,7675,20750,0
-1800,-300,13991,19632,2187,10225,21650,0,8425,21350,0
-1800,-300,14025,19657,2179,10375,21650,0,8575,21350,0
-1800,-300,13836,19310,2429,9625,21650,0,7825,21350,0
-1800,-300,13709,18615,2525,9475,20450,0,7675,20150,0
-1800,-300,13871,19440,2315,9775,21650,0,7975,21350,0
-1800,-300,13788,19566,2217,9775,22250,0,7975,21950,0
-1800,-300,14072,19795,2435,10075,21650,0,8275,21350,0
-1800,-300,13918,19732,2402,10225,22250,0,8425,21950,0
-1800,-300,13953,19785,2413,10375,22250,0,8575,21950,0
-1800,-300,13333,17622,2348,8875,21050,0,7075,20750,0
-1800,-300,13787,18032,2946,6925,19850,0,5125,19550,0
-1800,-300,14165,19767,2865,7975,22250,0,6175,21950,0
-1800,-300,13796,18904,2516,9325,20450,0,7525,20150,0
-1500,-300,12359,17639,1699,10675,14450,0,9175,14150,0
-1500,-300,13066,16511,1907,6325,15650,0,4825,15350,0
-1500,-300,13096,16532,2251,7525,16250,0,6025,15950,0
-1500,-300,13199,16499,2002,7075,16250,0,5575,15950,0
-1500,-300,13373,15929,1653,20575,16850,0,19075,16550,0
-1500,-300,12888,16406,1767,9325,17450,0,7825,17150,0
-1500,-300,12923,16253,1619,9625,17450,0,8125,17150,0
-1500,-300,13261,16528,2383,7975,16250,0,6475,15950,0
-1500,-300,12922,16388,1828,9475,17450,0,7975,17150,0
-1500,-300,12965,16521,1894,9025,17450,0,7525,17150,0
-1500,-300,13007,16384,1766,9325,17450,0,7825,17150,0
-1500,-300,13881,17155,1479,10375,17450,0,8875,17150,0
-1500,-300,13873,17365,1780,8575,17450,0,7075,17150,0
-1500,-300,14146,15851,2786,19525,17450,0,18025,17150,0
-1500,-300,12972,16026,2100,8275,17450,0,6775,17150,0
-1500,-300,13225,16214,2272,9325,17450,0,7825,17150,0
-1500,-300,13021,17149,2024,9175,18050,0,7675,17750,0
-1500,-300,13562,16323,2322,18775,17450,0,17275,17150,0
-1500,-300,13534,16633,1531,5275,18050,0,3775,17750,0
-1500,-300,12938,15859,1945,8125,18050,0,6625,17750,0
-1500,-300,13173,17362,2230,9175,18050,0,7675,17750,0
-1500,-300,13207,17401,2191,9325,18050,0,7825,17750,0
-1500,-300,13091,17354,1901,8725,18650,0,7225,18350,0
-1500,-300,13908,17509,1653,6175,19250,0,4675,18950,0
-1500,-300,13329,18254,1894,8875,19250,0,7375,18950,0
-1500,-300,13500,18660,1993,9925,19250,0,8425,18950,0
-1500,-300,13557,18627,1988,9625,19250,0,8125,18950,0
-1500,-300,13356,17362,2438,9325,18050,0,7825,17750,0
-1500,-300,13905,17764,2999,20725,18650,0,19225,18350,0
-1500,-300,13393,18249,2054,9025,19250,0,7525,18950,0
-1500,-300,13130,17179,2156,8275,18650,0,6775,18350,0
-1500,-300,13350,18536,1838,9925,19850,0,8425,19550,0
-1500,-300,13636,18013,1677,5425,19250,0,3925,18950,0
-1500,-300,13376,17298,2571,9325,18650,0,7825,18350,0
-1500,-300,13397,17327,2576,9475,18650,0,7975,18350,0
-1500,-300,13503,17674,2505,9625,18650,0,8125,18350,0
-1500,-300,13403,18249,2015,9175,19850,0,7675,19550,0
-1500,-300,12674,16460,1835,4525,18650,0,3025,18350,0
-1500,-300,13829,18272,2612,9925,19250,0,8425,18950,0
-1500,-300,13488,18877,2159,9475,20450,0,7975,20150,0
-1500,-300,13519,18750,2116,9025,20450,0,7525,20150,0
-1500,-300,13434,16835,2658,6325,18650,0,4825,18350,0
-1500,-300,13638,17794,2738,9775,19850,0,8275,19550,0
-1500,-300,13796,18528,1729,5725,20450,0,4225,20150,0
-1500,-300,13685,17901,2599,9925,19850,0,8425,19550,0
-1500,-300,13748,18540,2523,9775,19850,0,8275,19550,0
-1500,-300,13550,18086,2447,9175,19850,0,7675,19550,0
-1500,-300,13443,18417,2068,5125,19850,0,3625,19550,0
-1500,-300,13727,18505,2533,9625,19850,0,8125,19550,0
-1500,-300,13405,18025,1787,5275,20450,0,3775,20150,0
-1500,-300,13706,18476,2518,9475,19850,0,7975,19550,0
-1500,-300,13605,18350,2444,9475,20450,0,7975,20150,0
-1500,-300,13569,18308,2450,9175,20450,0,7675,20150,0
-1500,-300,13595,18344,2450,9325,20450,0,7825,20150,0
-1500,-300,13774,18735,2552,9625,20450,0,8125,20150,0
-1500,-300,14013,19013,2627,9625,20450,0,8125,20150,0
-1500,-300,13779,18731,2692,9775,20450,0,8275,20150,0
-1500,-300,14030,19018,2783,9775,20450,0,8275,20150,0
-1500,-300,13664,19254,2234,9175,21050,0,7675,20750,0
-1500,-300,13730,19346,2245,9475,21050,0,7975,20750,0
-1500,-300,13813,19416,2387,9925,21050,0,8425,20750,0
-1500,-300,13789,19383,2394,9775,21050,0,8275,20750,0
-1500,-300,13697,19336,2130,10375,21650,0,8875,21350,0
-1500,-300,13677,19434,2204,9325,21650,0,7825,21350,0
-1500,-300,13961,19339,2645,10075,21050,0,8575,20750,0
-1500,-300,13748,19437,2376,10225,21650,0,8725,21350,0
-1500,-300,13340,17867,1881,6475,21050,0,4975,20750,0
-1500,-300,14028,19719,2233,10225,21650,0,8725,21350,0
-1500,-300,13990,19653,2232,10075,21650,0,8575,21350,0
-1500,-300,13909,19251,2493,9625,21050,0,8125,20750,0
-1500,-300,13857,18983,2950,8125,20450,0,6625,20150,0
-1500,-300,13717,19379,2486,9475,21650,0,7975,21350,0
-1500,-300,13852,19139,2494,9325,21050,0,7825,20750,0
-1500,-300,13786,18642,2900,6925,20450,0,5425,20150,0
-1500,-300,13900,19191,2620,9775,21050,0,8275,20750,0
-1500,-300,14311,18320,2975,10225,21050,0,8725,20750,0
-1500,-300,14100,19293,2751,10375,21050,0,8875,20750,0
-1500,-300,13916,19736,2296,10525,22250,0,9025,21950,0
-1500,-300,13839,19314,2436,9475,21650,0,7975,21350,0
-1500,-300,13896,19417,2462,9625,21650,0,8125,21350,0
-1500,-300,13890,19716,2311,9775,22250,0,8275,21950,0
-1500,-300,13936,19732,2427,10075,22250,0,8575,21950,0
-1500,-300,13854,19593,2426,9625,22250,0,8125,21950,0
-1500,-300,14031,19006,2793,9925,20450,0,8425,20150,0
-1500,-300,13907,18719,2717,7375,21050,0,5875,20750,0
-1500,-300,14068,19304,2889,7975,22850,0,6475,22550,0
-1500,-300,13798,18268,2860,7675,21050,0,6175,20750,0
-1500,-300,13721,17492,2881,11275,23450,0,9775,23150,0
-1200,-300,13773,17039,3028,14425,12050,0,13225,11750,0
-1200,-300,13148,16774,1954,6475,14450,0,5275,14150,0
-1200,-300,13184,16626,2145,7225,15050,0,6025,14750,0
-1200,-300,14009,15856,2426,19825,15650,0,18625,15350,0
-1200,-300,12933,16231,1910,8575,16850,0,7375,16550,0
-1200,-300,13331,15924,1934,19525,16250,0,18325,15950,0
-1200,-300,13998,17446,1742,8725,16850,0,7525,16550,0
-1200,-300,13954,17145,1795,9325,16850,0,8125,16550,0
-1200,-300,12899,16626,1848,9025,17450,0,7825,17150,0
-1200,-300,12899,16435,1843,9175,17450,0,7975,17150,0
-1200,-300,13799,17386,1506,8425,17450,0,7225,17150,0
-1200,-300,13206,18686,2569,18475,18050,0,17275,17750,0
-1200,-300,13212,17423,2089,9175,18050,0,7975,17750,0
-1200,-300,13115,15995,2195,8425,18050,0,7225,17750,0
-1200,-300,13446,16163,3013,6475,17450,0,5275,17150,0
-1200,-300,13095,17472,2018,9025,18650,0,7825,18350,0
-1200,-300,13436,16132,2976,6325,17450,0,5125,17150,0
-1200,-300,13866,16645,1662,10225,19250,0,9025,18950,0
-1200,-300,13107,17319,2117,8575,18650,0,7375,18350,0
-1200,-300,13120,17449,1997,9175,18650,0,7975,18350,0
-1200,-300,13182,17420,2066,8875,18650,0,7675,18350,0
-1200,-300,13962,17435,1709,9475,19250,0,8275,18950,0
-1200,-300,13063,17470,1959,8875,18650,0,7675,18350,0
-1200,-300,12919,16045,1646,4525,18050,0,3325,17750,0
-1200,-300,13468,18645,1942,9625,19250,0,8425,18950,0
-1200,-300,13146,17358,2238,8875,18050,0,7675,17750,0
-1200,-300,13366,18253,2052,8725,19250,0,7525,18950,0
-1200,-300,12955,16711,1620,4525,18650,0,3325,18350,0
-1200,-300,13564,18900,2153,9325,19250,0,8125,18950,0
-1200,-300,13302,18108,1928,9325,19250,0,8125,18950,0
-1200,-300,13476,18590,2115,9025,19250,0,7825,18950,0
-1200,-300,13406,16693,3046,5725,18650,0,4525,18350,0
-1200,-300,13321,18388,1938,9175,19850,0,7975,19550,0
-1200,-300,13267,18287,1961,9025,19850,0,7825,19550,0
-1200,-300,13485,18560,1783,4825,19250,0,3625,18950,0
-1200,-300,13440,18355,1923,9175,19850,0,7975,19550,0
-1200,-300,13395,18568,1855,4825,19250,0,3625,18950,0
-1200,-300,13479,18528,1857,9775,19850,0,8575,19550,0
-1200,-300,13133,18501,1585,4525,19850,0,3325,19550,0
-1200,-300,13478,18374,1943,9325,19850,0,8125,19550,0
-1200,-300,13561,18622,2075,9475,19250,0,8275,18950,0
-1200,-300,13815,18137,1765,5875,19850,0,4675,19550,0
-1200,-300,13404,17426,1624,4975,19850,0,3775,19550,0
-1200,-300,13315,17853,2024,9475,19850,0,8275,19550,0
-1200,-300,13319,18564,1867,4825,19850,0,3625,19550,0
-1200,-300,13428,17943,2072,9025,19850,0,7825,19550,0
-1200,-300,13475,18139,2177,8725,19850,0,7525,19550,0
-1200,-300,13211,17608,2146,9625,19850,0,8425,19550,0
-1200,-300,13110,18159,1540,5275,20450,0,4075,20150,0
-1200,-300,13484,18091,1902,6025,19850,0,4825,19550,0
-1200,-300,13470,18613,1901,9175,20450,0,7975,20150,0
-1200,-300,13419,18621,1915,5125,19850,0,3925,19550,0
-1200,-300,13522,17703,2997,6925,19850,0,5725,19550,0
-1200,-300,13181,18024,1780,4825,20450,0,3625,20150,0
-1200,-300,13440,18198,1916,5725,20450,0,4525,20150,0
-1200,-300,13535,18168,2499,9475,20450,0,8275,20150,0
-1200,-300,13555,17606,2992,7975,20450,0,6775,20150,0
-1200,-300,13862,18882,2577,9925,20450,0,8725,20150,0
-1200,-300,13809,18800,2578,9625,20450,0,8425,20150,0
-1200,-300,13495,17889,2316,8725,20450,0,7525,20150,0
-1200,-300,14259,19710,1558,9475,21050,0,8275,20750,0
-1200,-300,13942,18756,2578,9625,20450,0,8425,20150,0
-1200,-300,13975,18797,2725,9925,20450,0,8725,20150,0
-1200,-300,13676,18280,2477,9625,19850,0,8425,19550,0
-1200,-300,13959,18769,2716,9775,20450,0,8575,20150,0
-1200,-300,13656,17694,2967,7075,20450,0,5875,20150,0
-1200,-300,13743,19353,2266,9325,21050,0,8125,20750,0
-1200,-300,13430,18171,1957,5575,20450,0,4375,20150,0
-1200,-300,13702,19191,2177,9625,21050,0,8425,20750,0
-1200,-300,13780,19410,2277,9475,21050,0,8275,20750,0
-1200,-300,13668,18472,2782,7525,20450,0,6325,20150,0
-1200,-300,13403,18056,1789,5275,20450,0,4075,20150,0
-1200,-300,13765,19247,2330,9925,21050,0,8725,20750,0
-1200,-300,13876,19268,2377,9325,21050,0,8125,20750,0
-1200,-300,13828,18724,2973,6925,20450,0,5725,20150,0
-1200,-300,13403,18167,1949,5875,21050,0,4675,20750,0
-1200,-300,14017,19451,2546,10075,21050,0,8875,20750,0
-1200,-300,14340,18636,1667,10375,21650,0,9175,21350,0
-1200,-300,14032,19722,2255,10075,21650,0,8875,21350,0
-1200,-300,13636,19250,2416,9475,21650,0,8275,21350,0
-1200,-300,13778,19474,2426,10075,21650,0,8875,21350,0
-1200,-300,13682,19321,2424,9625,21650,0,8425,21350,0
-1200,-300,13976,19637,2293,9775,21650,0,8575,21350,0
-1200,-300,13747,19511,2390,9325,21650,0,8125,21350,0
-1200,-300,13486,18124,2354,9175,20450,0,7975,20150,0
-1200,-300,13921,19272,2537,9475,21050,0,8275,20750,0
-1200,-300,13947,19322,2530,9625,21050,0,8425,20750,0
-1200,-300,13954,19622,2270,9625,21650,0,8425,21350,0
-1200,-300,13624,18203,2494,9325,19850,0,8125,19550,0
-1200,-300,13703,19342,2502,9025,21650,0,7825,21350,0
-1200,-300,13953,19761,2096,10675,22250,0,9475,21950,0
-1200,-300,13744,19422,2423,9925,21650,0,8725,21350,0
-1200,-300,13924,19452,2499,9475,21650,0,8275,21350,0
-1200,-300,13923,19761,2347,9625,22250,0,8425,21950,0
-1200,-300,13885,19701,2340,9475,22250,0,8275,21950,0
-1200,-300,13779,19447,2469,9775,22250,0,8575,21950,0
-1200,-300,13963,19220,2843,6925,21050,0,5725,20750,0
-900,-300,13232,16685,2194,7225,15650,0,6325,15350,0
-900,-300,13099,16498,2138,7375,16250,0,6475,15950,0
-900,-300,13966,16026,2596,19375,15650,0,18475,15350,0
-900,-300,13194,16385,1968,5875,15650,0,4975,15350,0
-900,-300,13364,15867,1695,20275,16250,0,19375,15950,0
-900,-300,13039,16610,1777,5125,16250,0,4225,15950,0
-900,-300,13225,16494,2118,7375,16250,0,6475,15950,0
-900,-300,13013,16728,2297,19075,16850,0,18175,16550,0
-900,-300,14010,16855,1971,9025,16250,0,8125,15950,0
-900,-300,13304,16474,2371,8725,16250,0,7825,15950,0
-900,-300,12864,16421,1603,8575,17450,0,7675,17150,0
-900,-300,12866,16443,1877,8875,17450,0,7975,17150,0
-900,-300,12905,16467,1753,9025,17450,0,8125,17150,0
-900,-300,12904,16292,1691,9175,17450,0,8275,17150,0
-900,-300,12930,16400,1754,8725,17450,0,7825,17150,0
-900,-300,12977,16231,1797,9025,17450,0,8125,17150,0
-900,-300,13967,17396,1806,9175,17450,0,8275,17150,0
-900,-300,13608,16735,1486,8125,17450,0,7225,17150,0
-900,-300,13434,15818,1737,5575,18050,0,4675,17750,0
-900,-300,13199,16370,2196,7075,16850,0,6175,16550,0
-900,-300,13245,16090,1610,4675,17450,0,3775,17150,0
-900,-300,13216,17454,2090,9025,18050,0,8125,17750,0
-900,-300,13673,17335,1556,5425,18050,0,4525,17750,0
-900,-300,13051,16119,2241,8425,18050,0,7525,17750,0
-900,-300,13937,17402,1772,9025,18650,0,8125,18350,0
-900,-300,13460,16381,1623,5425,18650,0,4525,18350,0
-900,-300,13330,16779,2512,8875,17450,0,7975,17150,0
-900,-300,13031,17416,2150,8575,18650,0,7675,18350,0
-900,-300,13031,16059,1608,4375,18050,0,3475,17750,0
-900,-300,13081,15905,1901,5425,18650,0,4525,18350,0
-900,-300,13154,16254,1663,4825,18650,0,3925,18350,0
-900,-300,12902,17389,1838,4225,18650,0,3325,18350,0
-900,-300,13341,16314,2914,6325,18050,0,5425,17750,0
-900,-300,13228,17442,2211,8875,18650,0,7975,18350,0
-900,-300,13280,15957,1748,5425,19250,0,4525,18950,0
-900,-300,13454,18569,1952,9325,18650,0,8425,18350,0
-900,-300,13246,17457,2124,9025,18650,0,8125,18350,0
-900,-300,13217,17408,1767,4525,18650,0,3625,18350,0
-900,-300,13264,16049,1806,5575,19250,0,4675,18950,0
-900,-300,13419,18538,2196,8425,18650,0,7525,18350,0
-900,-300,13308,18061,1966,5125,18650,0,4225,18350,0
-900,-300,13449,18486,1936,5125,18650,0,4225,18350,0
-900,-300,13467,18563,1945,5275,18650,0,4375,18350,0
-900,-300,13463,18579,2319,7825,18650,0,6925,18350,0
-900,-300,13187,18580,1869,4525,19250,0,3625,18950,0
-900,-300,13246,17897,1910,9175,19250,0,8275,18950,0
-900,-300,13275,18079,2080,9025,19250,0,8125,18950,0
-900,-300,13391,18595,1946,8575,19250,0,7675,18950,0
-900,-300,13487,18595,1788,4825,19250,0,3925,18950,0
-900,-300,13284,18593,1924,4675,19250,0,3775,18950,0
-900,-300,13397,18601,1863,4825,19250,0,3925,18950,0
-900,-300,13437,18662,2044,9325,19250,0,8425,18950,0
-900,-300,13469,18664,2043,9475,19250,0,8575,18950,0
-900,-300,13409,18610,1895,4975,19250,0,4075,18950,0
-900,-300,13470,18569,1948,5275,19250,0,4375,18950,0
-900,-300,13562,18557,1881,5275,19250,0,4375,18950,0
-900,-300,13499,18603,1806,4975,19250,0,4075,18950,0
-900,-300,13022,16151,1716,4525,18650,0,3625,18350,0
-900,-300,13427,18673,2049,5575,19250,0,4675,18950,0
-900,-300,13553,18392,2124,9475,19250,0,8575,18950,0
-900,-300,13613,18605,1946,5425,19250,0,4525,18950,0
-900,-300,13461,18577,2289,8725,19250,0,7825,18950,0
-900,-300,13334,18561,1897,9475,19850,0,8575,19550,0
-900,-300,13501,18831,1885,19375,19250,0,18475,18950,0
-900,-300,13301,18320,2076,8875,19850,0,7975,19550,0
-900,-300,13619,18574,2277,8875,19250,0,7975,18950,0
-900,-300,13452,18504,2020,9475,19850,0,8575,19550,0
-900,-300,13397,18283,2069,8725,19850,0,7825,19550,0
-900,-300,13464,18345,2124,9025,19850,0,8125,19550,0
-900,-300,13837,17890,2900,19825,19250,0,18925,18950,0
-900,-300,13416,17502,2874,5875,19250,0,4975,18950,0
-900,-300,13871,17456,1956,19675,19250,0,18775,18950,0
-900,-300,13408,18614,1789,4825,19850,0,3925,19550,0
-900,-300,13437,18552,1811,4525,19850,0,3625,19550,0
-900,-300,13326,18627,1876,4825,19850,0,3925,19550,0
-900,-300,13284,17714,2094,9625,19850,0,8725,19550,0
-900,-300,13526,18020,2257,9175,19850,0,8275,19550,0
-900,-300,13702,17986,2899,5875,19250,0,4975,18950,0
-900,-300,13486,18626,1821,4975,19850,0,4075,19550,0
-900,-300,13488,17924,2292,9025,19850,0,8125,19550,0
-900,-300,13493,18106,2323,8425,19850,0,7525,19550,0
-900,-300,13663,18278,2514,9325,19850,0,8425,19550,0
-900,-300,13560,18492,1662,4825,20450,0,3925,20150,0
-900,-300,13328,17857,2192,9325,19850,0,8425,19550,0
-900,-300,13344,18614,1963,5125,20450,0,4225,20150,0
-900,-300,13829,18149,3027,6475,19850,0,5575,19550,0
-900,-300,13647,18048,1780,5125,20450,0,4225,20150,0
-900,-300,13288,18083,1841,4975,20450,0,4075,20150,0
-900,-300,13282,18214,2027,5425,20450,0,4525,20150,0
-900,-300,13273,18076,1840,4825,20450,0,3925,20150,0
-900,-300,13446,18279,1969,5725,20450,0,4825,20150,0
-900,-300,13426,17967,2412,9325,20450,0,8425,20150,0
-900,-300,13479,18153,1912,5275,20450,0,4375,20150,0
-900,-300,13483,18111,2389,8875,20450,0,7975,20150,0
-900,-300,13854,18877,2599,9625,20450,0,8725,20150,0
-900,-300,13414,18139,2005,9175,19850,0,8275,19550,0
-900,-300,13988,18840,2599,9625,20450,0,8725,20150,0
-900,-300,13389,18585,1920,5275,21050,0,4375,20750,0
-900,-300,13343,18492,1901,5125,21050,0,4225,20750,0
-900,-300,13725,19336,2293,9025,21050,0,8125,20750,0
-900,-300,13422,18228,1932,5875,21050,0,4975,20750,0
-900,-300,13770,19410,2297,9175,21050,0,8275,20750,0
-900,-300,13277,18316,2088,8725,19850,0,7825,19550,0
-900,-300,13696,19147,2376,9325,21050,0,8425,20750,0
-900,-300,13437,18043,1872,5275,21050,0,4375,20750,0
-900,-300,13795,18804,1937,6175,21050,0,5275,20750,0
-900,-300,13754,19243,2354,9625,21050,0,8725,20750,0
-900,-300,13717,19180,2347,9475,21050,0,8575,20750,0
-900,-300,13465,18288,1948,6025,21050,0,5125,20750,0
-900,-300,13434,18019,1855,5125,21050,0,4225,20750,0
-900,-300,13281,17800,2013,5725,21050,0,4825,20750,0
-900,-300,13830,19226,2383,8725,21050,0,7825,20750,0
-900,-300,13406,17979,2020,6325,21050,0,5425,20750,0
-900,-300,13726,19361,2334,10075,21650,0,9175,21350,0
-900,-300,13711,19379,2322,9475,21650,0,8575,21350,0
-900,-300,13789,19505,2317,9775,21650,0,8875,21350,0
-900,-300,13967,19568,2194,9925,21650,0,9025,21350,0
-900,-300,13748,19557,2275,9025,21650,0,8125,21350,0
-900,-300,13940,19318,2555,9325,21050,0,8425,20750,0
-900,-300,14022,19709,2299,9775,21650,0,8875,21350,0
-900,-300,13910,19253,2570,9175,21050,0,8275,20750,0
-900,-300,13808,19517,2458,9925,21650,0,9025,21350,0
-900,-300,13688,19305,2457,9325,21650,0,8425,21350,0
-900,-300,13716,19455,2398,8875,21650,0,7975,21350,0
-900,-300,14003,19688,2313,9625,21650,0,8725,21350,0
-900,-300,13780,18552,2598,5875,20450,0,4975,20150,0
-900,-300,13952,19317,2702,9475,21050,0,8575,20750,0
-900,-300,13827,19253,2452,9475,21650,0,8575,21350,0
-900,-300,13935,19739,2154,10375,22250,0,9475,21950,0
-900,-300,13929,19751,2271,9925,22250,0,9025,21950,0
-900,-300,13897,19697,2273,9775,22250,0,8875,21950,0
-900,-300,13811,19534,2393,9625,22250,0,8725,21950,0
-900,-300,12248,18093,1405,9475,22850,0,8575,22550,0
-900,-300,13941,19464,2535,9325,21650,0,8425,21350,0
-900,-300,13728,18710,1915,5875,21050,0,4975,20750,0
-900,-300,14018,19443,2798,7375,21650,0,6475,21350,0
-600,-300,13233,16413,1801,5725,13250,0,5125,12950,0
-600,-300,13033,16499,1883,5275,13850,0,4675,13550,0
-600,-300,13118,16529,1853,5425,13850,0,4825,13550,0
-600,-300,13118,16541,1818,5275,13850,0,4675,13550,0
-600,-300,13059,16821,2176,7075,13850,0,6475,13550,0
-600,-300,13082,16590,1776,4825,14450,0,4225,14150,0
-600,-300,13123,16429,1817,4825,15050,0,4225,14750,0
-600,-300,13064,17032,1878,4975,15050,0,4375,14750,0
-600,-300,14093,15854,2350,19825,15650,0,19225,15350,0
-600,-300,13223,16452,1977,5875,15650,0,5275,15350,0
-600,-300,13305,16025,2506,18475,15650,0,17875,15350,0
-600,-300,13023,16447,2069,7975,16850,0,7375,16550,0
-600,-300,13128,16593,1996,5725,16250,0,5125,15950,0
-600,-300,13084,16575,1923,4825,16250,0,4225,15950,0
-600,-300,13842,17115,1619,8275,16850,0,7675,16550,0
-600,-300,13109,16242,2120,8425,16850,0,7825,16550,0
-600,-300,12942,15955,1786,4225,16250,0,3625,15950,0
-600,-300,13482,16124,2478,18925,16250,0,18325,15950,0
-600,-300,12993,15998,1811,4375,16250,0,3775,15950,0
-600,-300,12882,16433,1649,8425,17450,0,7825,17150,0
-600,-300,13181,16624,1682,4375,16250,0,3775,15950,0
-600,-300,13025,16551,1810,4375,16850,0,3775,16550,0
-600,-300,13280,16494,2314,8425,16850,0,7825,16550,0
-600,-300,13199,16547,1670,4375,16850,0,3775,16550,0
-600,-300,13714,16356,1931,19825,16850,0,19225,16550,0
-600,-300,13194,15985,2383,7375,16850,0,6775,16550,0
-600,-300,13203,16624,1973,5275,16850,0,4675,16550,0
-600,-300,13870,17321,1408,9625,18050,0,9025,17750,0
-600,-300,13813,16676,2532,18775,16850,0,18175,16550,0
-600,-300,13232,16092,1608,4375,17450,0,3775,17150,0
-600,-300,13310,16103,3024,5725,16850,0,5125,16550,0
-600,-300,13836,16137,2022,19825,16850,0,19225,16550,0
-600,-300,13143,17371,2012,7975,18050,0,7375,17750,0
-600,-300,13188,17457,2084,8725,18050,0,8125,17750,0
-600,-300,13422,16394,1766,5575,18050,0,4975,17750,0
-600,-300,13074,16114,1756,4375,17450,0,3775,17150,0
-600,-300,13703,17213,2642,18475,17450,0,17875,17150,0
-600,-300,13307,17180,2196,8875,18050,0,8275,17750,0
-600,-300,13357,16205,2953,5725,18050,0,5125,17750,0
-600,-300,12885,16817,2013,4675,18050,0,4075,17750,0
-600,-300,12848,17435,1957,4375,18650,0,3775,18350,0
-600,-300,13362,16474,2864,6625,18050,0,6025,17750,0
-600,-300,13393,15927,1711,5425,18650,0,4825,18350,0
-600,-300,13125,16159,1658,4375,18650,0,3775,18350,0
-600,-300,13312,15954,1783,5425,18650,0,4825,18350,0
-600,-300,13015,17391,1751,4075,18650,0,3475,18350,0
-600,-300,13462,16419,1617,5275,18650,0,4675,18350,0
-600,-300,12888,16033,2060,4525,17450,0,3925,17150,0
-600,-300,13162,17877,2703,3775,18650,0,3175,18350,0
-600,-300,13029,17422,1921,4375,18650,0,3775,18350,0
-600,-300,13941,17456,1756,8875,18650,0,8275,18350,0
-600,-300,12878,16988,2038,4675,18650,0,4075,18350,0
-600,-300,13323,18065,1838,4825,18650,0,4225,18350,0
-600,-300,13470,18035,1843,4675,18650,0,4075,18350,0
-600,-300,12842,16207,1928,4525,18050,0,3925,17750,0
-600,-300,13838,17335,1836,8425,18650,0,7825,18350,0
-600,-300,13452,18497,1781,4825,18650,0,4225,18350,0
-600,-300,13148,17571,2005,8875,18650,0,8275,18350,0
-600,-300,13220,18580,1861,4525,18650,0,3925,18350,0
-600,-300,13343,16446,2462,3925,18050,0,3325,17750,0
-600,-300,13167,17454,2074,8425,18650,0,7825,18350,0
